0	-1.744136499
0.1	8.704692754
0.2	11.88094452
0.3	-6.88484267
0.4	-8.553961869
0.5	3.175162832
0.6	0.253591888
0.7	3.3685116
0.8	3.886790453
0.9	-18.27505173
1	2.403639596
1.1	-3.383390219
1.2	-9.46652377
1.3	-8.111954431
1.4	12.42257753
1.5	-7.597376108
1.6	-10.85618353
1.7	4.802864481
1.8	24.05171768
1.9	5.643544334
2	10.08299436
2.1	-0.590472106
2.2	27.51815952
2.3	14.21388174
2.4	20.66901257
2.5	8.479317766
2.6	29.41242818
2.7	27.88745735
2.8	15.82398915
2.9	31.44540127
3	30.49401396
3.1	40.34447942
3.2	41.31047158
3.3	46.80498345
3.4	43.59886486
3.5	56.26708079
3.6	73.09726854
3.7	89.1827318
3.8	66.81880074
3.9	109.2821185
4	108.2607796
4.1	102.597075
4.2	106.2439347
4.3	111.0574573
4.4	135.6157058
4.5	130.0539475
4.6	142.5731701
4.7	166.7121714
4.8	173.4234418
4.9	189.7354736
5	198.0473203
